Commit;Author;DOW;Month;DOM;Hour;Minute;Second;Year;TZ
832eee7a6e0c17723946c8836a46b775b1ce7baa;Dennis Yurichev;Thu;Feb;5;07;14;08;2015;+0200
6c4e25136e00c06c7f1985f020f2e305f4c512ce;Dennis Yurichev;Thu;Feb;5;07;57;00;2015;+0200
97bea827c023ea4b715d416b71203a246bee7640;Dennis Yurichev;Thu;Feb;5;07;14;08;2015;+0200
9035f47c4e5a02bf5dd923da8b74def9a31660ac;Dennis Yurichev;Thu;Feb;5;06;39;06;2015;+0200
eb2daaa583e78b07fb4d8bb207f529104961aa3b;Vasil Kolev;Wed;Feb;4;16;40;49;2015;+0200
946d6e704d06ab3ab678ee298b9886e6d0ba6a5a;Vasil Kolev;Wed;Feb;4;16;26;57;2015;+0200
20e2f53f333ae21facc56f93a9625a994fb31a62;Vasil Kolev;Wed;Feb;4;16;25;38;2015;+0200
e685770b2bc1ad8e3c19677fc14fb2aa0b8bda8d;Vasil Kolev;Wed;Feb;4;15;32;13;2015;+0200
5c448f6802310def84f5c22c63e6a58ad13f9c21;Vasil Kolev;Wed;Feb;4;15;29;36;2015;+0200
df5a37f5af3afba454e54c16e22f976935fc7b52;Vasil Kolev;Wed;Feb;4;13;44;34;2015;+0200
9313fa115004cd41563bd5dd782a3cf66f9d19b6;Dennis Yurichev;Wed;Feb;4;12;56;10;2015;+0200
3a3a7b80bb1476db269412eb59629bd4cd2902e1;Dennis Yurichev;Wed;Feb;4;07;10;29;2015;+0200
0dbc3009f7453ae229b7b85c7feab66effa64cfb;Dennis Yurichev;Wed;Feb;4;06;47;58;2015;+0200
b2aee79783229f1da80ed46200339ead8a638b6c;Dennis Yurichev;Wed;Feb;4;06;45;56;2015;+0200
4ebf688c4d57bf71779f7e67099a39516cb02a28;Vasil Kolev;Tue;Feb;3;23;41;38;2015;+0200
4e98a4e9446e64a0898b374187ad8345bb3a9468;Vasil Kolev;Tue;Feb;3;23;16;13;2015;+0200
75e58f815556edaec4979568be2a3b9a66e2e2b8;Vasil Kolev;Tue;Feb;3;23;04;21;2015;+0200
bc8e7dad366fe4f0d2224f3738956c404b518b02;Vasil Kolev;Tue;Feb;3;21;59;16;2015;+0200
5c5fab9611a2ab5cfacacf821f8be65b7cf6587c;Vasil Kolev;Tue;Feb;3;19;15;05;2015;+0200
6a0638cccb9f7a7fbc638b77b828879551bc2651;Dennis Yurichev;Fri;Jan;30;04;49;11;2015;+0200
cc7ed8029c6764ff84b0c589a451e9bdba301833;Dennis Yurichev;Fri;Jan;30;04;21;12;2015;+0200
4a481c736a688a21fcb0bcaca20a793656985349;Dennis Yurichev;Fri;Jan;30;04;20;50;2015;+0200
48062f765d916a8f49627a8df95d2d5023edb6d6;Dennis Yurichev;Thu;Jan;29;23;23;19;2015;+0200
1e077d80426e105cefa0392203ba3d688b7f3035;Vasil Kolev;Thu;Jan;29;23;17;17;2015;+0200
088d8e88b961e35930e5ab063c2a55e5a9881716;Vasil Kolev;Thu;Jan;29;22;43;45;2015;+0200
eaa949afe151f9e208b585b89f061f4acbcf8880;Vasil Kolev;Thu;Jan;29;22;41;03;2015;+0200
cf4a76bd74bbdf7ac99325b28ca8b81de9e144f8;Dennis Yurichev;Thu;Jan;29;05;14;40;2015;+0200
9952517a9a0123edb930a76860b765f16d190fb2;Dennis Yurichev;Tue;Jan;27;21;38;06;2015;+0200
6700d350cc83130b236c7f5999978fa56b90fa36;Vasil Kolev;Thu;Jan;29;11;42;59;2015;+0200
f88620e27045818da2548d832aa20fd82a99f643;Dennis Yurichev;Thu;Jan;29;05;14;40;2015;+0200
ed9cfc03da8447dbe3f12f0da01b14aa77f4fd63;Dennis Yurichev;Thu;Jan;29;04;49;51;2015;+0200
eb54bc8e486b9bd5bf53263682863ccadbe579b0;Dennis Yurichev;Thu;Jan;29;04;49;30;2015;+0200
78369186ced3ad09eac2dfd6135bd0863ecfb459;Vasil Kolev;Thu;Jan;29;01;51;06;2015;+0200
d23d2db8de54744f5e4bc26dc43744a108bd1cd7;Dennis Yurichev;Tue;Jan;27;21;38;06;2015;+0200
46213e452ef9a41f98afa8f14f70d77acbf9c3ba;Dennis Yurichev;Mon;Jan;26;20;15;52;2015;+0200
e87d949ea1457c08c107b92e724903095cc68024;Dennis Yurichev;Sun;Jan;11;12;00;14;2015;+0200
5d6d5258fc31aee60e2ebcd6db9e30297bdf5d10;Dennis Yurichev;Sun;Jan;11;07;04;11;2015;+0200
3d9843e26b971834bde71322e911883716a33463;Dennis Yurichev;Sun;Jan;11;06;55;16;2015;+0200
cdc31e8f3ad40746a4f8822e5c0d12c4d14331a2;Vasil Kolev;Sat;Jan;10;22;36;29;2015;+0200
21eed4958b01280ed9dfa23ed165eb0bce946157;Vasil Kolev;Sat;Jan;10;22;32;13;2015;+0200
df5bde364343c536872f9cedfd7767a0cf40acb1;Vasil Kolev;Sat;Jan;10;14;44;03;2015;+0200
d3bd99236f510f7fb5226a41f4fcbd7eb9352326;Vasil Kolev;Fri;Jan;9;21;48;50;2015;+0200
f32a5856fed449d6586b001a350b3ab359adbe03;Dennis Yurichev;Fri;Jan;9;02;56;33;2015;+0200
245b2b33286e2b359d02573cd44c5fbc6d3d7244;Dennis Yurichev;Fri;Jan;9;02;16;48;2015;+0200
7678f0f972c114eb4006e6df7ed214866191c324;Dennis Yurichev;Fri;Jan;9;01;26;43;2015;+0200
7203d692051adee3e66114de7356d2bc9f8d96fd;Vasil Kolev;Wed;Jan;7;12;50;01;2015;+0200
db953b227c88c8db9eac9f4c879b03ecd381e946;Vasil Kolev;Wed;Jan;7;11;14;52;2015;+0200
4b269ddd75edf0fbe923bbb548b5c3baa4ca5409;Vasil Kolev;Wed;Jan;7;11;06;18;2015;+0200
9e2c9b1b11a895619cb5030b317f4fb615f1b51a;Dennis Yurichev;Fri;Jan;9;02;56;33;2015;+0200
433ea5d25efc451c4cc602c38535eebcc668862f;Dennis Yurichev;Fri;Jan;9;02;16;48;2015;+0200
d5ea35d1b6e5280ffdbaeadef30fe0c95cf1ceb1;Dennis Yurichev;Fri;Jan;9;01;55;20;2015;+0200
162a0341d4a6d70fb3ac21a221a46e20f811e011;Dennis Yurichev;Fri;Jan;9;01;55;06;2015;+0200
b83068a2cf56f9f0b2380648eb3f6ef0534e46e9;Dennis Yurichev;Fri;Jan;9;01;26;43;2015;+0200
f6262bcfdea024f516c6f9c6c8782bde8fa3f995;Vasil Kolev;Wed;Jan;7;00;52;15;2015;+0200
cd3c11d633a8d89499177b8aa82d62c1fd172ecc;Vasil Kolev;Wed;Jan;7;00;50;53;2015;+0200
765241cec6d89f207fbc4556d73eb35dbc5d3829;Vasil Kolev;Tue;Jan;6;23;19;35;2015;+0200
5a3a70c60113ac14261d4970af4a9d2518e34c56;Vasil Kolev;Mon;Jan;5;13;06;47;2015;+0200
69d6f4fda9ab799e902ac969509f34e3289532a5;Dennis Yurichev;Thu;Jan;1;15;50;41;2015;+0200
64477ed4c624b8384b8204a7a9a8ede1f88a5ccb;Dennis Yurichev;Wed;Dec;31;16;40;44;2014;+0200
79e2157e0c322ac3c5d0a9117b0b0fa8962c88f0;Dennis Yurichev;Wed;Dec;31;15;30;27;2014;+0200
2e22be5bd13bad0de33baad5e10a2b426784486c;Andreas Tasoulas;Wed;Dec;31;13;55;02;2014;+0200
9e0bb8edf0eed35fdfa7ef324e9c42a6454a0804;Andreas Tasoulas;Wed;Dec;31;05;04;34;2014;+0200
689c674915f4f79acfa1219fd166dccd370df060;Dennis Yurichev;Sat;Dec;27;10;02;48;2014;+0200
0808e0dbe5f405dc4b66af9056e7f555cbdf1da8;Dennis Yurichev;Fri;Dec;26;15;39;51;2014;+0200
3ccfe3135bab4a3372e697cfac534bf0e023afbb;Dennis Yurichev;Fri;Dec;26;14;38;57;2014;+0200
50a269e7a729f630ad71b297cc446957b3780db5;Dennis Yurichev;Fri;Dec;26;14;37;06;2014;+0200
e9df9f9e23089393fc3e38a1f0a8536038347f2c;Vasil Kolev;Thu;Dec;25;21;16;36;2014;+0200
d3e3786f65cfbe1b3297c3cab67d2a4c754cb9b9;Vasil Kolev;Wed;Dec;24;18;42;04;2014;+0200
e9f634524b19dde3f4be3f69b5c964b8fbfc637a;Vasil Kolev;Wed;Dec;24;18;25;08;2014;+0200
94b18dc6fa9878c15d829e7cf48079c06cb147dc;Vasil Kolev;Wed;Dec;24;17;40;08;2014;+0200
7cae98bf8dfdc165581d68623ca9ab834d0e98cf;Dennis Yurichev;Wed;Dec;24;16;33;59;2014;+0200
7a8264b8d2643c672238386e613bf03bedf506db;Dennis Yurichev;Wed;Dec;24;16;33;59;2014;+0200
ea1e206eb808180148ebbe491a1f180c9a98502b;Vasil Kolev;Wed;Dec;24;16;33;11;2014;+0200
8df7811e1619c1e4e7b5a4ce9d9b02a381c4627a;Dennis Yurichev;Tue;Dec;23;14;04;43;2014;+0200
480831e2b0b7dcf45c8c5d34a28584b2deaddb5d;Dennis Yurichev;Tue;Dec;23;11;33;42;2014;+0200
7c3d0fef8c6e6b3d02e5998b256c3b07e665ef42;Dennis Yurichev;Tue;Dec;23;11;31;02;2014;+0200
065b02451e7a45054d7ff0090eedbc32e9f5825d;Dennis Yurichev;Tue;Dec;23;11;29;07;2014;+0200
181670f5185256cd1cf8fafb13be6049f7e3ea72;Vasil Kolev;Sat;Dec;20;16;25;16;2014;+0200
5e59c28a171a01df45bb988cbc09d56ea0f01afa;Vasil Kolev;Sat;Dec;20;13;45;23;2014;+0200
ee4506eb9f8e372d73f251b68b10e3fd02b508ef;Vasil Kolev;Fri;Dec;19;23;46;58;2014;+0200
ae5e6ebb2225cdf76b877c4b0ec2760d3bb51754;Dennis Yurichev;Thu;Dec;18;08;27;23;2014;+0200
93f60487f44baaac829caf8ad67d6d6f064695b8;Dennis Yurichev;Thu;Dec;18;08;10;41;2014;+0200
4d0d2a5d7ffcef4640fe829a93db35fc76b0cf49;Vasil Kolev;Fri;Dec;19;21;11;57;2014;+0200
8c272c082864d64da5c083120a741ce8e4da7e23;Vasil Kolev;Fri;Dec;19;01;19;59;2014;+0200
2fe52557f33d363600fc840ba34fdde174e841ab;Vasil Kolev;Thu;Dec;18;18;04;44;2014;+0200
c9f8787f0b8a6dd1bfcd69c00eb387a66aa1cd40;Vasil Kolev;Thu;Dec;18;17;49;43;2014;+0200
efd8aed3d9200934b6f0c578f52741b7b67da45c;Vasil Kolev;Thu;Dec;18;17;48;18;2014;+0200
c3481d78e894366d8564910f5a4ae6615cf9f71f;Dennis Yurichev;Thu;Dec;18;08;27;23;2014;+0200
caba2ee02e629a36a49be1e131ae65192c8733a7;Dennis Yurichev;Thu;Dec;18;08;26;43;2014;+0200
012245b15a67a3b3db3b2653c20ccfbde8f8b5ca;Dennis Yurichev;Thu;Dec;18;08;26;28;2014;+0200
6af9e55933b5a90d8bd5e9c6425d1c1e60b60cf3;Dennis Yurichev;Thu;Dec;18;08;10;41;2014;+0200
b08b6648af5438227d07dc08776fe9ed659cf60d;Vasil Kolev;Wed;Dec;17;22;54;23;2014;+0200
a8e149f1234707756ddf33b0d4687235f1388951;Vasil Kolev;Wed;Dec;17;22;44;00;2014;+0200
a3e8996d61c1a8a8e6aae11faeb06b41bae35a9b;Vasil Kolev;Wed;Dec;17;17;17;18;2014;+0200
81de372375fb7a70c8ce403701c4feb2737e2f12;Vasil Kolev;Wed;Dec;17;12;53;58;2014;+0200
b2dd8375893d95e8071b8e5091bb593fe37a64cc;Vasil Kolev;Wed;Dec;17;12;22;27;2014;+0200
ebfe8f26bf5c711a5e69310d8ad66a95c35f324d;Vasil Kolev;Wed;Dec;17;12;21;33;2014;+0200
435f163d48a84d1f490dee6b78e9772fe4750a5b;Vasil Kolev;Wed;Dec;17;12;14;22;2014;+0200
82ec3a62cd0d80fb37859ad6d4af8476ebd3101c;Vasil Kolev;Wed;Dec;17;12;11;29;2014;+0200
8e809af0ea5e9ceeee6d01b0626d0004bc6f25f6;Vasil Kolev;Wed;Dec;17;11;49;53;2014;+0200
92cc0d3d2ebc74bd8f8cf816d2647b0cfec7706a;Vasil Kolev;Wed;Dec;17;11;46;19;2014;+0200
7d58e1deefd4f7ddb452dc49a1f98a1c47916507;Dennis Yurichev;Wed;Dec;17;07;35;04;2014;+0200
ca0a879ef24350f6f3a8ff39e4fa23da281a94c2;Dennis Yurichev;Wed;Dec;17;07;33;56;2014;+0200
66bb957617c7e7d8c29fc8b24849ee92b062394d;Dennis Yurichev;Wed;Dec;17;07;24;20;2014;+0200
b2cf9aacf3b7b46ca3bc395f05ee0f74c557544a;Dennis Yurichev;Wed;Dec;17;03;21;00;2014;+0200
c7f87dc39277ba2c693caf25c4524aa7009a9ea5;Vasil Kolev;Tue;Dec;16;23;10;57;2014;+0200
260e462ada6b8406d90b06b4aa78c3bc2f247581;Vasil Kolev;Tue;Dec;16;23;00;44;2014;+0200
8cd65dd9551a8ea93db4ce6bfeeea184a5395fdb;Dennis Yurichev;Thu;Dec;11;20;43;56;2014;+0200
31e2ef8e10c76dd4d8c2922db44dae398b1b240e;Dennis Yurichev;Thu;Dec;11;03;48;46;2014;+0200
13094d0d5a6bf6285dfe7bd64106d32c57b33bad;Dennis Yurichev;Wed;Dec;10;21;17;53;2014;+0200
5559b38089d07f635d15d75adbe02cc2041dc733;Dennis Yurichev;Wed;Dec;10;06;22;21;2014;+0200
14a00eb4e4eb7ed9d94a277260be630d47dd8260;Dennis Yurichev;Wed;Dec;10;04;58;10;2014;+0200
08a0054d25e9fc7b0f0a157b4c78d29272817396;Dennis Yurichev;Wed;Dec;10;01;49;41;2014;+0200
8cd3e53289f323366dddeaee793e9a005c6ce08b;Dennis Yurichev;Tue;Dec;9;18;00;56;2014;+0200
2aef81033862726536a75e5dbe5c39524ddc1a8f;Dennis Yurichev;Tue;Dec;9;05;10;28;2014;+0200
d435863ea3db9cea747ed471c4e8d738c5c29281;Dennis Yurichev;Tue;Dec;9;02;11;30;2014;+0200
0b762efcd919ffb106c11a57c71802fe15630891;Dennis Yurichev;Mon;Dec;8;23;02;03;2014;+0200
16436a61ff294c2c0bf74743c1e7f85d2a06bd23;Dennis Yurichev;Sun;Dec;7;01;38;12;2014;+0200
1d8841c0a6f1f6cf604b222fd40f16d072ca3a4c;Dennis Yurichev;Sat;Dec;6;16;35;17;2014;+0200
e0daefc0f46ddb1058946d3fdfc194a31bd5b23a;Dennis Yurichev;Sat;Dec;6;16;13;32;2014;+0200
980b3df83c0359cc6864495d06ba922a6c5b212c;Dennis Yurichev;Fri;Dec;5;21;40;38;2014;+0200
d1fee16a4a011d788622262e8ec77127a912a77b;Dennis Yurichev;Fri;Dec;5;15;10;10;2014;+0200
5eafb170299d855258f53b62d177d6a400e6fc8e;Dennis Yurichev;Fri;Dec;5;14;36;21;2014;+0200
4be49aaddf3231de66fb4668c6e27a5c4307e3e2;Dennis Yurichev;Wed;Dec;3;14;15;28;2014;+0200
0a2450559fe0daa331679d7900d29e1701239676;Dennis Yurichev;Tue;Dec;2;22;41;17;2014;+0200
ba7f5b51c79672da754270f2635459d701ecb39c;Dennis Yurichev;Tue;Dec;2;15;35;13;2014;+0200
9906b32480e6a352e22ea1ed2191c2e2825b2686;Dennis Yurichev;Tue;Dec;2;14;54;27;2014;+0200
79bd60434a1223a41ec9bef894737fe1828179e7;Dennis Yurichev;Tue;Dec;2;12;16;24;2014;+0200
2e129558f0c4c547f5612995595abf63c06bc2c8;Dennis Yurichev;Sun;Nov;30;17;35;10;2014;+0200
308ab529d19219896d58249655c7a4aa37cecf2f;Dennis Yurichev;Sun;Nov;30;11;26;45;2014;+0200
61f5bdc8140302a461b6026824db7db0d51f0e3c;Dennis Yurichev;Sat;Nov;29;21;01;44;2014;+0200
fa3a2075ee176d2b1505d42016fcc82c6a1c681a;Dennis Yurichev;Wed;Nov;26;12;56;16;2014;+0200
f1af1d7ddeb3c91bba926bece1402de05d055e96;Dennis Yurichev;Wed;Nov;26;10;45;20;2014;+0200
6655ed084c6bc9c2f7f3e35eed48f27e6ddb2fc3;Dennis Yurichev;Mon;Nov;24;15;54;46;2014;+0200
85d8839c93d3a5f90bb22ff6db0683bc75e3eae5;Dennis Yurichev;Mon;Nov;24;09;36;19;2014;+0200
cee0198e0c574a04227eba9e2fd141637aafd11a;Dennis Yurichev;Mon;Nov;24;07;42;53;2014;+0200
8cbedf9decc8803f66edab8c3b05a13cf58bd83e;Dennis Yurichev;Sun;Nov;23;19;44;29;2014;+0200
8b3f85934c226717f005670b96ecf3ca3c10da74;Dennis Yurichev;Sat;Nov;22;16;34;06;2014;+0200
843c4db92301af0164e2a982c0aa4c25839d13b8;Dennis Yurichev;Fri;Nov;21;11;34;29;2014;+0200
d82e471cfc27966a551118772716a6adc7259a5d;Dennis Yurichev;Fri;Nov;21;07;31;38;2014;+0200
9741109824d72a7cad1d3174d91529d92928e829;Dennis Yurichev;Fri;Nov;21;07;15;33;2014;+0200
ed08e10d59d4f8339d10057b3fa7036c72e2ee91;Dennis Yurichev;Thu;Nov;20;03;31;09;2014;+0200
2fb3437fa753d59ba37f3d11c7253583d4b87c99;Dennis Yurichev;Wed;Nov;19;14;14;07;2014;+0200
9fbf8a4bf87ef3f3ec9f8a4910f5f280dcd2a93e;Dennis Yurichev;Wed;Nov;19;05;27;24;2014;+0200
6656c154f044e6a2859e42967766fd0ab6c4b0ed;Dennis Yurichev;Wed;Nov;19;02;34;38;2014;+0200
0feee805045b8617277ff7744f433f6520e841ba;Dennis Yurichev;Tue;Nov;18;11;31;31;2014;+0200
a7d99864de63ba57d6611cb04c1c93786204946d;Dennis Yurichev;Tue;Nov;18;02;52;30;2014;+0200
4bcb7f61d508d0f5ce41640d94ce7ed7a3cf09a6;Dennis Yurichev;Tue;Nov;18;00;11;41;2014;+0200
307f5f922e06d350984bf44ea590bb49456cf446;Dennis Yurichev;Mon;Nov;17;22;21;11;2014;+0200
ace46340318a3dc6c937be8e659ccbca8bba1980;Dennis Yurichev;Tue;Nov;11;19;03;47;2014;+0200
611de001ba0702abc2739d5d196e5bd7a3a64e79;Dennis Yurichev;Mon;Nov;10;23;44;17;2014;+0200
452dad03a99fd3ec2e8f4b079a78c11c047e1f7f;Dennis Yurichev;Mon;Nov;10;19;33;30;2014;+0200
ab17a3185ea1b96f2b9f3b1165cd0ead263bb416;Dennis Yurichev;Mon;Nov;10;00;03;18;2014;+0200
620d5c6a7a42fea7eed814e3d4a3e1c089830595;Dennis Yurichev;Sun;Nov;9;19;32;45;2014;+0200
c22635b5fcf95b9f9020371037cc1f5023ab548b;Dennis Yurichev;Sun;Nov;9;02;10;38;2014;+0200
ed3d09d0db60339d24ed5218a96c8f561945443d;Dennis Yurichev;Thu;Nov;6;19;27;01;2014;+0200
7cffdc768a9ba5e713dfbd70f0e585e11a88d0c4;Dennis Yurichev;Wed;Nov;5;23;37;43;2014;+0200
57240f63c92b8800b5b205f53b651b7bdf834194;Dennis Yurichev;Wed;Nov;5;19;53;44;2014;+0200
b326bcf00a6900cde5e57a4da0a5f3415ccb266f;Dennis Yurichev;Wed;Nov;5;15;27;29;2014;+0200
ce9e751eb7ab770d48fb1466c50f1eca01b70401;Dennis Yurichev;Tue;Nov;4;20;36;26;2014;+0200
c5ffa51046a842a7f7763c68323755d5224e5000;Dennis Yurichev;Tue;Nov;4;18;34;28;2014;+0200
35a3cf08f310f1f1aeef15c95e8895a1d758e1f2;Dennis Yurichev;Tue;Nov;4;10;06;20;2014;+0200
05f78ad7c1cae29d1480c1a62d6b0c77f8506422;Dennis Yurichev;Tue;Nov;4;09;56;47;2014;+0200
65f6e1f0a9fe2f945e3f9866082e79a7a2641bdd;Dennis Yurichev;Tue;Nov;4;09;56;31;2014;+0200
1f3737792d3f89fcefb1ed8970e077f7d8eecc72;Christopher Schwardt;Sat;Nov;1;15;18;07;2014;+0100
73dd9d9c0c46e9b32348da59aeb7012b6af38152;Christopher Schwardt;Sat;Nov;1;15;17;29;2014;+0100
8b60d3522ac866ca3bb6aebf8454c7fde74c92f3;Christopher Schwardt;Sat;Nov;1;15;08;25;2014;+0100
d8a5dc5115ab1471c476a3f43f3a7bc6e0f8e9e5;Christopher Schwardt;Sat;Nov;1;15;06;23;2014;+0100
a024ba8771c9bd09ba34cb8335ca80ff480a6fe2;Christopher Schwardt;Sat;Nov;1;14;59;06;2014;+0100
8e719e58ada47319dbfbce4ef04ec98c879e8645;Christopher Schwardt;Sat;Nov;1;14;52;42;2014;+0100
706791f73bc3f1417e3d5d35250a096926e70319;Christopher Schwardt;Sat;Nov;1;14;45;07;2014;+0100
92929c8e95d92dc42647cfa4665d98bfe9c3fa67;Christopher Schwardt;Sat;Nov;1;14;31;58;2014;+0100
f1a0409d0819d77d171eadfd22ac10d3a83623bd;Christopher Schwardt;Sat;Nov;1;14;30;10;2014;+0100
c9b7e913aa44a763c2b44783e622bafe4fa726b1;Christopher Schwardt;Sat;Nov;1;14;29;37;2014;+0100
62d3469f09d15a03baa7812428aa32cf71abce60;Christopher Schwardt;Sat;Nov;1;14;26;52;2014;+0100
0230f900f44e03bed0230d2a42ffc18f629c86a7;Christopher Schwardt;Sat;Nov;1;14;20;11;2014;+0100
4407ae1ef3510a8568f6ef24ce8b618dc5f422c1;Christopher Schwardt;Sat;Nov;1;13;55;00;2014;+0100
6c229108185786e6f65c0b016659a023dba7ec9a;Dennis Yurichev;Sat;Nov;1;11;36;11;2014;+0200
8718ae2753df7cabe3fba9631a2ab5a97940b609;Dennis Yurichev;Sat;Nov;1;11;34;52;2014;+0200
faa7d8e77d006ccde9523652697a98ec8ee5ceeb;Dennis Yurichev;Fri;Oct;31;14;57;04;2014;+0200
654881238a224fae6ba7e56c2c70627413f845fb;Dennis Yurichev;Thu;Oct;30;11;01;18;2014;+0200
61687859d366bc36e4c59f4c26493f10f758a27f;Dennis Yurichev;Thu;Oct;30;10;53;40;2014;+0200
99bc1f3085620bc52dc59b44c3dbfafdd83b299e;Dennis Yurichev;Thu;Oct;30;05;22;10;2014;+0200
9e2d1b693ab7a1a0f7ee782120ee1aeac9808798;Dennis Yurichev;Wed;Oct;29;08;17;22;2014;+0200
fea765f0d1f9a06f8637fe7ec512712b894971a7;Dennis Yurichev;Tue;Oct;28;14;19;19;2014;+0200
8f4fc1bca1731e865d17ab15bfb4e1cb45aa0f24;Dennis Yurichev;Tue;Oct;28;11;42;34;2014;+0200
f38a1632cb5688f4c1e1f1b9294baee66460cc55;Dennis Yurichev;Tue;Oct;28;10;54;57;2014;+0200
04b3342881cfda68661a97604cb1249d70b5eb3b;Dennis Yurichev;Sat;Oct;25;21;03;52;2014;+0300
d3800e62af70ce3e099d817c3e25bed588cabebe;Dennis Yurichev;Thu;Oct;23;15;48;01;2014;+0300
066bcbaa540a09e3f17b7d4bcfe71ac6cf62f366;Dennis Yurichev;Thu;Oct;23;02;16;05;2014;+0300
5bdad81a9fd9af0d57977c2ea202fd98b6f3ba91;Dennis Yurichev;Thu;Oct;23;02;15;47;2014;+0300
d5d068d2a1b2a9512036fb4dc978318cf60b5eea;Dennis Yurichev;Thu;Oct;23;02;15;25;2014;+0300
da3b52d62767c8f7f51b7c55dbe29dc7a6262729;vtky;Thu;Oct;23;01;33;17;2014;+0800
aeacacbf3074e42b8c62c674125e4ef3f58852ed;Dennis Yurichev;Tue;Oct;21;21;54;50;2014;+0300
dee57cd0cf219692b721083dba02ba50fd32ea5a;Dennis Yurichev;Tue;Oct;21;20;52;29;2014;+0300
66291ed552774ba6ba0fa5db9e2c43217158c30e;Dennis Yurichev;Mon;Oct;20;21;42;54;2014;+0300
c72e61d2d0c42ee80c2763779fb350edb235dde1;Dennis Yurichev;Mon;Oct;20;14;53;15;2014;+0300
5eee1a567d3b7d4b1bd8970e50137a1567cc5434;Dennis Yurichev;Mon;Oct;20;12;50;48;2014;+0300
af361f670e039bf22ea0d025d376f93c119112d0;Dennis Yurichev;Mon;Oct;20;12;08;09;2014;+0300
dc288b02abf7bddfa062eeb1250c00b0c25572a4;Dennis Yurichev;Sat;Oct;18;16;51;59;2014;+0300
3d9c045986be80e1f10e72435d4bdcbf47dde970;Dennis Yurichev;Sat;Oct;18;15;11;39;2014;+0300
28464e7151e560cebab21dbeeb5244a765bc98d9;Dennis Yurichev;Tue;Oct;14;13;59;51;2014;+0300
9b3ccee59fa2a141d8438edf83480a55da914c6c;Dennis Yurichev;Tue;Oct;14;12;39;27;2014;+0300
664e94ca1ab4bbf32cadafb65474129b45e9497d;Dennis Yurichev;Tue;Oct;14;11;31;52;2014;+0300
cbfec6591bb665cf2f8bf4a04685a9faeeff2339;Dennis Yurichev;Tue;Oct;14;09;53;40;2014;+0300
cb619466a8c74586e127a7feca891ce94fdf7933;Dennis Yurichev;Tue;Oct;14;09;24;41;2014;+0300
d78cf1db3e9b094eb836060335dd641efb94f47d;Dennis Yurichev;Mon;Oct;13;12;56;22;2014;+0300
c4e90c9fdc1d2688b37d61990dc5b6d7aeaee372;Dennis Yurichev;Sun;Oct;12;14;14;37;2014;+0300
2a537dce10591bd133de709623a3d334ebb6483e;Dennis Yurichev;Fri;Oct;10;07;19;20;2014;+0300
125d22153098f2a4696d677e923994672fa2b156;Dennis Yurichev;Fri;Oct;10;04;15;54;2014;+0300
fd3e68f0d550e476688d59abab65ab51404b5cd1;ximerus;Thu;Oct;9;22;21;45;2014;+0400
72d45d4731adf3c50e11ec9f3c1c0652ca9358b4;Dennis Yurichev;Tue;Oct;7;04;55;28;2014;+0300
7707836d5a399a2a1d611c62d7cd58a0926ade61;Dennis Yurichev;Tue;Oct;7;04;12;10;2014;+0300
d2bfa4397c3acdb259b6d3e7a332e7dc43f1251d;Dennis Yurichev;Mon;Oct;6;23;41;01;2014;+0300
274dcb37a20a2420818bea55b4d3a858e28ea0c0;Dennis Yurichev;Mon;Oct;6;03;20;53;2014;+0300
3cf5d81b13b67e31fd7387f103c75dfd4264d182;Dennis Yurichev;Mon;Oct;6;01;37;55;2014;+0300
b48219a456e522adc60ac5745c76f8ab612eaee9;Dennis Yurichev;Sun;Oct;5;23;14;01;2014;+0300
667165327857dc611292d5e5e6db4b9e04d26d09;Dennis Yurichev;Sun;Oct;5;03;31;33;2014;+0300
2592a6df60fa1e6081e1e59107493d54a78f51dd;Dennis Yurichev;Sun;Oct;5;01;44;47;2014;+0300
fff93ec0d848db24f68407e0301c6f8af0f834ff;Dennis Yurichev;Sun;Oct;5;01;11;38;2014;+0300
bba050c262b5ee6fff22a29675177d01e98b43ae;Dennis Yurichev;Sun;Oct;5;00;57;58;2014;+0300
d6df3b5561ccc6d670a8865c88c0d628627362aa;Dennis Yurichev;Sun;Oct;5;00;51;27;2014;+0300
74dac1f0485298b643ea57abf36c3042cd4ae255;Dennis Yurichev;Sun;Oct;5;00;10;38;2014;+0300
664506b7a0d3cff2902f46cad99116990d9e3775;Dennis Yurichev;Sat;Oct;4;04;29;16;2014;+0300
11a72fda5ac9b228628ad94e1cabfc5a7bde2ca8;Dennis Yurichev;Fri;Oct;3;04;30;44;2014;+0300
9b48b5a5ceff86e31d95a2375d1c4b3934f22994;Dennis Yurichev;Fri;Oct;3;01;17;23;2014;+0300
c1e1a8abcd57795fa7a384abe84bc62865d20387;Dennis Yurichev;Fri;Oct;3;01;16;06;2014;+0300
8665bbbee376dbf29f7ce263c1988c5a2df5bc4c;Dennis Yurichev;Thu;Oct;2;03;01;03;2014;+0300
567279a24c4295320374922937ad737a8b940fb2;Dennis Yurichev;Thu;Oct;2;02;59;19;2014;+0300
da71cf9efaabda3f064038bf8a366b3b1e5a1399;Dennis Yurichev;Wed;Sep;24;01;17;28;2014;+0300
6ee904f50095bdd74dc32f4afe87aadd4ae7d577;Dennis Yurichev;Tue;Sep;16;06;18;44;2014;+0300
